1.258055779959487381e+02,1.164000292840272550e+02,9.996780097641233453e+01,9.928114852613802555e+01,9.836081300690918283e+01,9.836081300690918283e+01,7.429842702552598155e+01,6.048186424586106824e+01,4.997523689448325257e+01,4.155664673157633615e+01,3.798991148679368735e+01,3.798991148679368735e+01,3.798991148679368735e+01,3.798991148679368735e+01,3.798991148679368735e+01,3.798991148679368735e+01,3.798991148679368735e+01,3.365138655505141685e+01,3.169139526639042970e+01,3.163477202541638889e+01,2.897818791296571206e+01,2.897818791296571206e+01,2.282702768154729611e+01,2.282702768154729611e+01,2.282702768154729611e+01,2.119677421831874753e+01,1.707008848685666180e+01,1.492881772439839416e+01,1.492881772439839416e+01,1.492881772439839416e+01,1.492881772439839416e+01,1.492881772439839416e+01,1.492881772439839416e+01,1.492881772439839416e+01,1.492881772439839416e+01,1.492881772439839416e+01,1.492881772439839416e+01,1.492881772439839416e+01,1.492881772439839416e+01,1.435291455659498183e+01,1.435291455659498183e+01,1.435291455659498183e+01,1.435291455659498183e+01,1.076701746438847174e+01,1.076701746438847174e+01,1.076701746438847174e+01,1.076701746438847174e+01,1.076701746438847174e+01,1.076701746438847174e+01,1.076701746438847174e+01
4.051994038532889704e+02,3.981390915797440471e+02,3.969442735495697434e+02,3.969442735495697434e+02,2.519009102021420574e+02,1.414058343628834393e+02,7.725771220683891727e+01,6.096211403205854396e+01,6.096211403205854396e+01,5.883166590271066099e+01,5.883166590271066099e+01,5.753420670016612348e+01,5.753420670016612348e+01,5.753420670016612348e+01,5.753420670016612348e+01,5.525720201513031782e+01,5.525720201513031782e+01,5.188254399029875685e+01,5.188254399029875685e+01,5.188254399029875685e+01,5.188254399029875685e+01,5.188254399029875685e+01,5.188254399029875685e+01,4.475636253697260258e+01,4.475636253697260258e+01,4.475636253697260258e+01,4.475636253697260258e+01,4.343171238644777787e+01,3.300313760005249719e+01,3.300313760005249719e+01,2.683300489521770160e+01,2.683300489521770160e+01,2.683300489521770160e+01,2.683300489521770160e+01,2.683300489521770160e+01,2.683300489521770160e+01,2.683300489521770160e+01,2.683300489521770160e+01,2.683300489521770160e+01,2.683300489521770160e+01,2.683300489521770160e+01,2.683300489521770160e+01,2.683300489521770160e+01,2.683300489521770160e+01,2.683300489521770160e+01,2.683300489521770160e+01,2.683300489521770160e+01,2.683300489521770160e+01,2.683300489521770160e+01,2.683300489521770160e+01
1.514673199384501423e+01,1.514673199384501423e+01,1.514673199384501423e+01,1.469569384756789177e+01,1.469569384756789177e+01,1.469569384756789177e+01,1.469569384756789177e+01,1.469569384756789177e+01,1.469569384756789177e+01,1.367507916334281326e+01,1.367507916334281326e+01,1.211522877364017958e+01,8.296670141311182078e+00,8.296670141311182078e+00,8.296670141311182078e+00,8.296670141311182078e+00,8.296670141311182078e+00,8.296670141311182078e+00,8.296670141311182078e+00,6.696359317018478308e+00,6.696359317018478308e+00,6.696359317018478308e+00,6.696359317018478308e+00,6.696359317018478308e+00,6.696359317018478308e+00,6.102392467558174438e+00,5.338906146590436386e+00,5.338906146590436386e+00,5.338906146590436386e+00,4.717349534652052867e+00,4.717349534652052867e+00,4.717349534652052867e+00,4.717349534652052867e+00,4.717349534652052867e+00,4.717349534652052867e+00,4.349446912887668937e+00,4.292790964925210062e+00,4.292790964925210062e+00,4.292790964925210062e+00,3.653274181821740019e+00,3.653274181821740019e+00,3.227120999787042699e+00,3.227120999787042699e+00,3.227120999787042699e+00,3.178769674280355506e+00,3.178769674280355506e+00,3.110264864534543428e+00,3.110264864534543428e+00,3.110264864534543428e+00,3.110264864534543428e+00
1.186469929150092106e+01,1.074003629410540128e+01,8.854275493012867315e+00,8.609706435674539193e+00,8.555958379450101958e+00,7.787509923125150557e+00,7.787509923125150557e+00,7.787509923125150557e+00,7.787509923125150557e+00,7.787509923125150557e+00,7.787509923125150557e+00,6.261722156637583581e+00,6.261722156637583581e+00,6.261722156637583581e+00,6.261722156637583581e+00,5.865571785945816963e+00,5.285894398019832074e+00,4.346244963313268705e+00,4.346244963313268705e+00,4.346244963313268705e+00,4.346244963313268705e+00,4.346244963313268705e+00,4.346244963313268705e+00,4.346244963313268705e+00,4.346244963313268705e+00,3.958810029133785324e+00,3.958810029133785324e+00,3.958810029133785324e+00,3.420414808123131145e+00,3.420414808123131145e+00,3.420414808123131145e+00,3.420414808123131145e+00,3.420414808123131145e+00,2.636440707242105219e+00,2.636440707242105219e+00,2.247471179829076071e+00,2.247471179829076071e+00,2.247471179829076071e+00,2.247471179829076071e+00,2.247471179829076071e+00,2.247471179829076071e+00,2.247471179829076071e+00,2.247471179829076071e+00,2.247471179829076071e+00,2.247471179829076071e+00,2.247471179829076071e+00,2.247471179829076071e+00,2.247471179829076071e+00,2.247471179829076071e+00,2.228343606413596412e+00
1.343299525671662593e+02,1.343299525671662593e+02,1.225719182355096990e+02,1.225719182355096990e+02,1.121972894018117728e+02,1.121972894018117728e+02,1.121972894018117728e+02,7.307360301075338782e+01,5.313406862907633155e+01,5.313406862907633155e+01,5.313406862907633155e+01,5.228631438980246315e+01,5.228631438980246315e+01,4.916863341083960393e+01,4.916863341083960393e+01,4.916863341083960393e+01,4.916863341083960393e+01,4.916863341083960393e+01,4.916863341083960393e+01,3.835723501423994009e+01,3.835723501423994009e+01,3.154066283980255037e+01,3.154066283980255037e+01,2.216328307001480624e+01,2.216328307001480624e+01,2.216328307001480624e+01,1.546386630907614013e+01,1.393558120651281484e+01,1.308272609353849347e+01,1.308272609353849347e+01,1.238533618885194265e+01,1.238533618885194265e+01,1.132592682795325167e+01,8.844354393648304224e+00,8.589553867121601627e+00,8.589553867121601627e+00,8.589553867121601627e+00,7.545703465636682594e+00,7.430763008527663693e+00,7.430763008527663693e+00,6.918081616740956896e+00,6.485548629834664958e+00,6.485548629834664958e+00,6.485548629834664958e+00,6.485548629834664958e+00,6.485548629834664958e+00,6.485548629834664958e+00,6.485548629834664958e+00,6.485548629834664958e+00,6.485548629834664958e+00
2.205601416414844209e+02,1.995307675814087816e+02,1.608871275618354559e+02,1.556190734281607035e+02,1.507120494126180006e+02,1.389105439705455467e+02,1.245448627006570064e+02,9.584648068876987281e+01,9.584648068876987281e+01,8.151568177258072012e+01,7.868858301171678704e+01,7.868858301171678704e+01,6.904591749936498957e+01,6.904591749936498957e+01,6.904591749936498957e+01,6.904591749936498957e+01,6.904591749936498957e+01,6.904591749936498957e+01,6.904591749936498957e+01,6.102555150400336714e+01,5.268294180206812172e+01,5.232853145844971721e+01,5.232853145844971721e+01,4.992953909018108050e+01,4.992953909018108050e+01,4.992953909018108050e+01,4.271554626838297963e+01,3.472570950811982016e+01,3.291094495905613826e+01,3.197164539188016974e+01,2.866593972706382587e+01,2.356311483252611083e+01,2.264805543299027235e+01,1.796173651615305999e+01,1.102190460849337406e+01,8.973948451658680270e+00,8.973948451658680270e+00,8.001385891855369081e+00,8.001385891855369081e+00,8.001385891855369081e+00,8.001385891855369081e+00,8.001385891855369081e+00,7.775510777109884586e+00,7.775510777109884586e+00,7.343246819459147368e+00,7.343246819459147368e+00,7.343246819459147368e+00,7.343246819459147368e+00,7.343246819459147368e+00,7.343246819459147368e+00
8.837203298765253123e+01,8.783370026071015957e+01,8.433887328367811165e+01,7.286449383410433711e+01,6.994309916981264053e+01,6.169791982692311194e+01,4.701220096842036611e+01,4.701220096842036611e+01,3.940209540877048511e+01,3.940209540877048511e+01,3.940209540877048511e+01,3.940209540877048511e+01,3.940209540877048511e+01,3.813653119435164740e+01,3.689081777284513208e+01,3.607790901484752766e+01,3.607790901484752766e+01,3.044228211484449176e+01,2.379088249754818563e+01,2.256914279119421707e+01,2.256914279119421707e+01,2.256914279119421707e+01,1.730005551280228104e+01,1.730005551280228104e+01,1.546532015137757377e+01,1.546532015137757377e+01,1.546532015137757377e+01,1.546532015137757377e+01,1.546532015137757377e+01,1.505975045561973502e+01,1.505975045561973502e+01,1.505975045561973502e+01,1.331748631755678858e+01,1.331748631755678858e+01,1.223848254515301015e+01,1.223848254515301015e+01,9.714105657164896712e+00,9.714105657164896712e+00,9.714105657164896712e+00,9.714105657164896712e+00,9.714105657164896712e+00,9.714105657164896712e+00,9.714105657164896712e+00,9.714105657164896712e+00,9.076545924948140609e+00,9.076545924948140609e+00,9.076545924948140609e+00,7.850078835246369735e+00,6.970388863160190240e+00,6.229957664767954206e+00
8.846333548221341658e+00,6.344933650293552496e+00,5.398408190781325722e+00,4.817682190259897190e+00,3.974579939170059806e+00,3.974579939170059806e+00,3.974579939170059806e+00,3.974579939170059806e+00,3.793861920484796979e+00,3.793861920484796979e+00,3.544644104925052996e+00,2.723863160628821500e+00,2.723863160628821500e+00,2.186115296640195993e+00,1.813244618438323963e+00,1.813244618438323963e+00,1.813244618438323963e+00,1.813244618438323963e+00,1.813244618438323963e+00,1.637402569547515618e+00,1.637402569547515618e+00,1.637402569547515618e+00,1.637402569547515618e+00,1.490471571938003503e+00,1.490471571938003503e+00,1.444822956478897025e+00,1.444822956478897025e+00,1.444822956478897025e+00,1.444822956478897025e+00,1.407381557554163498e+00,1.407381557554163498e+00,1.407381557554163498e+00,1.407381557554163498e+00,1.225667848205135968e+00,1.160104228837119722e+00,1.160104228837119722e+00,1.160104228837119722e+00,1.160104228837119722e+00,1.160104228837119722e+00,1.160104228837119722e+00,1.127488727072782693e+00,1.127488727072782693e+00,1.127488727072782693e+00,1.127488727072782693e+00,1.127488727072782693e+00,1.127488727072782693e+00,1.127488727072782693e+00,1.127488727072782693e+00,1.127488727072782693e+00,1.127488727072782693e+00
2.357653274352184525e+01,2.318138613656207170e+01,1.968889051440236670e+01,1.968889051440236670e+01,1.524649299825975923e+01,1.524649299825975923e+01,1.524649299825975923e+01,1.396904803834280706e+01,1.396904803834280706e+01,1.086007980861750610e+01,1.086007980861750610e+01,7.974766382799058029e+00,7.279649780097289025e+00,7.120514189911410163e+00,6.633031566411154323e+00,6.633031566411154323e+00,6.633031566411154323e+00,6.633031566411154323e+00,6.633031566411154323e+00,5.471668088303416333e+00,3.593555113107823384e+00,3.593555113107823384e+00,2.541122212631122590e+00,2.541122212631122590e+00,2.440108545039215926e+00,2.372942809245390361e+00,2.313905763872563970e+00,2.313905763872563970e+00,2.313905763872563970e+00,2.313905763872563970e+00,2.313905763872563970e+00,2.313905763872563970e+00,2.313905763872563970e+00,2.079807809993027057e+00,2.079807809993027057e+00,2.011187413741820862e+00,1.748561550138874043e+00,1.748561550138874043e+00,1.713182766575526372e+00,1.713182766575526372e+00,1.547358416531571912e+00,1.547358416531571912e+00,1.507399869979716422e+00,1.267167525549769191e+00,1.169012814442009107e+00,1.169012814442009107e+00,1.152875409441942889e+00,1.152875409441942889e+00,1.013323046069380506e+00,9.538532881315455736e-01
3.938840751175297328e+01,3.223132113522605380e+01,3.223132113522605380e+01,3.223132113522605380e+01,2.619784226779933078e+01,2.619784226779933078e+01,1.880288725234649405e+01,1.880288725234649405e+01,1.414701528899007776e+01,1.414701528899007776e+01,1.414701528899007776e+01,1.414701528899007776e+01,1.354018602840247176e+01,1.354018602840247176e+01,1.354018602840247176e+01,1.354018602840247176e+01,1.354018602840247176e+01,1.354018602840247176e+01,1.354018602840247176e+01,1.354018602840247176e+01,1.354018602840247176e+01,1.354018602840247176e+01,1.354018602840247176e+01,1.354018602840247176e+01,1.248931972658400902e+01,1.138833742786108338e+01,1.138833742786108338e+01,1.138833742786108338e+01,9.418160486368142514e+00,9.418160486368142514e+00,9.418160486368142514e+00,9.232015317479392635e+00,9.232015317479392635e+00,9.232015317479392635e+00,9.045205093350382697e+00,9.045205093350382697e+00,9.045205093350382697e+00,9.045205093350382697e+00,9.013846259821040263e+00,7.880056046736771513e+00,7.373063863667180584e+00,6.790307369065457621e+00,6.515087438274578702e+00,6.515087438274578702e+00,6.515087438274578702e+00,6.515087438274578702e+00,6.515087438274578702e+00,6.515087438274578702e+00,6.515087438274578702e+00,6.515087438274578702e+00
